Id,CreationDate,PostId,RelatedPostId,LinkTypeId
70548,2011-10-05T13:53:47.483,3852,3853,1
70674,2011-10-05T15:58:34.353,3861,301,1
70675,2011-10-05T17:01:36.180,3004,1378,1
70826,2011-10-05T20:24:42.077,3868,2981,1
71027,2011-10-05T21:25:05.023,3868,1338,1
71203,2011-10-06T00:08:12.427,3872,3868,1
71479,2011-10-06T12:25:24.467,3144,2113,1
71555,2011-10-06T13:13:55.487,3879,124,1
72006,2011-10-06T16:01:04.997,3893,301,1
72333,2011-10-07T00:16:13.270,3913,1793,1
72384,2011-10-07T01:09:02.663,3900,2757,1
72385,2011-10-07T01:09:02.663,3900,2760,1
72386,2011-10-07T01:59:41.667,3914,2485,1
72662,2011-10-07T11:58:24.837,3922,3348,1
73414,2011-10-08T00:34:59.077,3930,488,1
73790,2011-10-08T18:15:29.700,3951,3949,1
73791,2011-10-08T18:54:36.847,3949,3950,1
73823,2011-10-08T19:41:42.423,3956,3947,1
73999,2011-10-08T21:41:45.990,3949,3951,1
74000,2011-10-08T21:43:12.737,3950,3949,1
74551,2011-10-09T19:05:50.550,3980,3937,1
74677,2011-10-09T19:44:40.063,3965,1589,1
74703,2011-10-09T19:57:41.877,3980,2277,1
74754,2011-10-09T20:00:35.393,3984,2197,1
74805,2011-10-09T23:37:39.120,3984,3971,1
75131,2011-10-10T07:46:09.843,3997,1763,1
75132,2011-10-10T07:47:12.933,3997,1824,1
75158,2011-10-10T07:52:55.703,3997,1775,1
75309,2011-10-10T09:14:19.910,2197,3984,1
75360,2011-10-10T11:35:28.557,3999,1763,1
75361,2011-10-10T11:35:28.557,3999,1824,1
75362,2011-10-10T12:09:26.640,3997,3999,1
76138,2011-10-10T22:58:11.760,4024,694,1
76139,2011-10-10T22:59:25.653,4024,778,1
76615,2011-10-11T09:03:28.560,4032,2229,1
76616,2011-10-11T09:03:28.560,4032,1630,1
76992,2011-10-11T23:07:34.893,4047,27,1
77068,2011-10-11T23:41:27.507,4042,456,1
77194,2011-10-12T01:49:37.420,4048,3720,1
77220,2011-10-12T01:55:58.533,3971,960,1
77821,2011-10-12T14:44:35.943,4059,1102,1
78173,2011-10-12T20:43:24.030,4069,3131,1
79449,2011-10-14T01:46:19.970,4106,2769,1
79450,2011-10-14T02:22:41.100,4108,3720,1
79676,2011-10-14T11:04:53.510,4113,11,1
80427,2011-10-15T16:19:31.957,4143,3281,1
80428,2011-10-15T16:19:31.957,4143,2646,1
80429,2011-10-15T16:22:22.370,4143,2987,1
81605,2011-10-17T16:15:43.797,4168,3602,1
81606,2011-10-17T16:17:15.173,4168,1322,1
81607,2011-10-17T16:17:15.173,4168,4,1
81608,2011-10-17T16:17:15.173,4168,967,1
81609,2011-10-17T16:17:15.177,4168,2979,1
81810,2011-10-17T16:57:57.693,4172,49,1
82111,2011-10-17T19:25:12.180,1294,2248,1
82587,2011-10-18T09:38:26.237,4187,4166,1
82613,2011-10-18T09:38:39.863,4166,4187,1
82714,2011-10-18T12:32:01.547,4178,1656,1
83065,2011-10-18T14:18:14.793,4195,4176,1
83316,2011-10-18T15:28:38.697,4199,2368,1
83642,2011-10-18T18:31:56.513,4205,1526,1
84068,2011-10-19T05:55:13.970,4212,327,1
84844,2011-10-20T01:36:13.507,4230,128,1
85045,2011-10-20T12:22:56.657,4234,4229,1
85246,2011-10-20T15:34:59.550,1478,4236,1
85697,2011-10-20T17:35:53.533,4240,3144,1
86323,2011-10-21T13:59:10.700,4259,1311,1
86474,2011-10-21T16:53:55.530,4264,1526,1
87025,2011-10-22T15:57:32.033,2370,440,1
87276,2011-10-22T23:00:35.403,2620,11,1
88179,2011-10-24T05:45:03.457,4294,2950,1
89281,2011-10-25T04:21:09.697,4288,335,1
89883,2011-10-25T16:23:11.153,4316,4234,1
90209,2011-10-25T23:18:17.253,4322,24,1
90635,2011-10-26T11:58:59.893,717,4307,1
91211,2011-10-26T17:52:43.877,4338,4329,1
91876,2011-10-27T14:37:06.463,4348,49,1
92220,2011-10-28T14:10:39.927,4356,4358,1
92358,2011-10-28T16:37:35.963,4361,4364,1
92501,2011-10-28T17:52:34.580,4368,4356,1
92515,2011-10-28T17:55:53.533,4361,320,1
92516,2011-10-28T17:56:10.087,4364,320,1
92519,2011-10-28T18:03:38.040,4372,4369,1
92520,2011-10-28T18:04:29.797,4371,4369,1
92738,2011-10-29T00:15:08.500,4378,48,1
93179,2011-10-30T15:30:05.013,4390,2097,1
93180,2011-10-30T15:53:17.763,4390,2912,1
93564,2011-10-31T09:11:14.990,4399,2259,1
94185,2011-11-01T18:47:29.070,4418,72,1
94488,2011-11-02T01:06:42.977,4423,320,1
94627,2011-11-02T11:48:17.537,4417,391,1
94628,2011-11-02T11:48:17.540,4417,4236,1
94629,2011-11-02T11:48:17.540,4417,1378,1
94630,2011-11-02T11:48:17.540,4417,2643,1
94637,2011-11-02T12:02:25.923,4429,1108,1
94638,2011-11-02T12:02:25.923,4429,20,1
94639,2011-11-02T12:02:25.923,4429,308,1
94709,2011-11-02T15:42:43.437,4431,374,1
94710,2011-11-02T15:54:33.600,4431,66,1
94714,2011-11-02T16:14:44.943,4431,4408,1
94847,2011-11-03T03:01:50.923,4438,3239,1
95191,2011-11-03T18:42:14.990,4449,252,1
95563,2011-11-04T19:13:37.030,4464,78,1
95762,2011-11-05T17:32:46.803,4471,1763,1
95763,2011-11-05T17:32:46.803,4471,1598,1
96324,2011-11-07T09:19:29.537,4484,2643,1
96445,2011-11-07T18:35:21.087,4491,2950,1
96446,2011-11-07T18:45:12.877,4491,2133,1
96447,2011-11-07T18:46:05.830,4492,4491,1
96718,2011-11-08T17:21:32.180,4502,4409,1
96790,2011-11-08T21:23:47.673,4507,587,1
96791,2011-11-08T21:24:12.637,4507,1793,1
97174,2011-11-10T16:12:44.030,4530,1518,1
97472,2011-11-11T19:52:37.557,670,4543,1
97871,2011-11-14T15:51:16.327,4561,502,1
98089,2011-11-14T21:36:06.333,4569,3131,1
98131,2011-11-15T00:20:37.080,4572,3544,1
98603,2011-11-16T22:02:17.047,4600,4549,1
98687,2011-11-17T03:05:09.207,4602,4549,1
98786,2011-11-17T09:22:15.010,4607,4409,1
98787,2011-11-17T09:22:15.010,4607,4502,1
98947,2011-11-17T22:16:07.723,4615,1677,1
99068,2011-11-18T17:21:03.683,4609,3085,1
99069,2011-11-18T17:22:17.423,4609,3086,1
99082,2011-11-19T03:27:00.190,4624,4621,1
99369,2011-11-20T04:57:03.970,4627,2100,1
99370,2011-11-20T04:57:03.970,4627,404,1
99809,2011-11-21T18:06:57.080,4648,4568,1
99834,2011-11-21T23:49:49.710,4605,4387,1
99869,2011-11-22T03:45:02.733,4655,384,1
100065,2011-11-23T05:00:11.800,4670,59,1
100105,2011-11-23T11:28:21.070,4672,2277,1
100202,2011-11-23T16:26:18.913,4672,4678,1
100203,2011-11-23T16:26:57.000,4672,4673,1
100860,2011-11-26T21:23:15.723,4713,301,1
101239,2011-11-28T19:30:03.947,4728,4726,1
101480,2011-11-29T05:05:37.507,4742,4740,1
101543,2011-11-29T14:27:11.323,4735,66,1
101602,2011-11-29T16:26:08.793,4746,3467,1
101603,2011-11-29T16:28:12.527,4748,4746,1
101702,2011-11-29T22:33:59.643,4743,2,1
101703,2011-11-29T22:33:59.643,4743,4746,1
101724,2011-11-30T11:40:20.533,4740,4738,1
101761,2011-11-30T14:34:57.373,4760,4759,1
102184,2011-12-01T20:58:23.087,4772,2666,1
102407,2011-12-02T15:36:17.453,4802,2666,1
102408,2011-12-02T15:36:17.453,4802,4772,1
103066,2011-12-05T12:01:07.937,4824,642,1
103125,2011-12-05T16:17:11.233,4824,1529,1
103126,2011-12-05T16:17:55.533,4824,1526,1
103141,2011-12-05T19:01:15.430,4759,4760,1
103144,2011-12-05T20:09:45.370,4803,2879,1
103380,2011-12-06T12:06:54.150,4854,4291,1
104069,2011-12-09T04:40:48.873,4898,1051,1
104145,2011-12-09T13:54:41.367,4903,4896,1
104376,2011-12-11T03:10:02.100,4728,4916,1
104524,2011-12-11T23:12:48.110,4928,2464,1
104837,2011-12-13T18:21:37.690,4940,46,1
105059,2011-12-14T18:11:23.460,4966,4059,1
105376,2011-12-15T20:06:00.157,4974,2901,1
105402,2011-12-15T20:15:25.070,4986,1986,1
105814,2011-12-19T14:05:02.393,5007,335,1
105953,2011-12-19T23:06:37.860,5013,2277,1
105997,2011-12-20T01:19:22.520,5017,1763,1
106156,2011-12-20T15:56:47.320,5032,5020,1
106212,2011-12-20T17:35:10.747,5012,843,1
106335,2011-12-21T16:06:55.877,5044,1378,1
106550,2011-12-22T03:53:24.330,5049,2161,1
106551,2011-12-22T03:57:57.767,5049,3703,1
106598,2011-12-22T09:22:15.640,5047,4358,1
106880,2011-12-23T09:04:30.153,1308,438,1
106881,2011-12-23T09:26:52.967,5072,1308,1
106907,2011-12-23T09:27:16.043,1308,5072,1
107615,2011-12-28T15:56:18.510,5116,653,1
107616,2011-12-28T15:56:18.510,5116,5052,1
107699,2011-12-28T16:26:01.967,5116,5117,1
107704,2011-12-28T17:56:52.253,5116,4742,1
107732,2011-12-28T19:42:27.740,5116,5079,1
107819,2011-12-28T23:11:35.017,5127,4655,1
107820,2011-12-28T23:11:35.023,5127,384,1
108103,2011-12-30T01:19:11.090,5138,1533,1
108127,2011-12-30T07:41:42.333,5138,642,1
108159,2011-12-30T13:45:44.993,5133,1678,1
108191,2011-12-30T15:02:02.040,5144,1360,1
108192,2011-12-30T15:02:02.043,5144,4772,1
108275,2011-12-30T21:58:47.047,1360,4772,1
108467,2011-12-31T13:47:06.280,1280,3116,1
108711,2012-01-01T15:00:35.217,5176,5175,1
108931,2012-01-02T23:23:46.240,5185,5175,1
109164,2012-01-04T04:45:55.430,1809,4471,1
109188,2012-01-04T08:08:08.890,4789,1600,1
109242,2012-01-04T18:23:15.193,5175,5185,1
109285,2012-01-04T20:22:57.703,5213,4748,1
109373,2012-01-05T15:42:12.117,5220,4169,1
109684,2012-01-06T16:49:17.840,5220,5176,1
109696,2012-01-06T18:37:02.857,5239,5176,1
109799,2012-01-06T23:06:37.480,5255,5247,1
109900,2012-01-07T12:40:33.757,5257,4728,1
110184,2012-01-09T12:57:59.603,5271,4236,1
110310,2012-01-09T18:46:31.090,5268,5282,1
110918,2012-01-11T11:52:22.013,5333,4,1
110946,2012-01-11T13:09:25.080,5322,5335,1
111023,2012-01-11T14:15:49.783,5320,5340,1
111048,2012-01-11T16:16:45.847,5335,5322,1
111126,2012-01-11T20:00:14.987,5358,4802,1
111127,2012-01-11T20:00:37.473,5358,5144,1
111128,2012-01-11T20:00:46.890,5358,1360,1
111129,2012-01-11T20:02:49.077,5358,4772,1
111130,2012-01-11T20:02:49.077,5358,2653,1
111283,2012-01-12T18:14:24.223,5316,3312,1
111428,2012-01-13T12:51:49.980,5389,3524,1
111454,2012-01-13T12:53:44.760,3524,5389,1
111460,2012-01-13T14:04:15.723,5389,5049,1
111678,2012-01-14T14:24:13.023,5368,5407,1
111770,2012-01-14T22:25:46.603,5405,538,1
111771,2012-01-14T22:34:44.503,5405,5379,1
111885,2012-01-15T13:58:28.587,5368,554,1
112073,2012-01-16T14:42:43.577,5446,5407,1
112199,2012-01-16T20:16:23.467,5456,749,1
112331,2012-01-17T19:03:58.217,5438,5047,1
112642,2012-01-18T21:52:47.340,5504,5490,1
112822,2012-01-19T14:04:01.117,5486,4471,1
112997,2012-01-20T20:58:06.987,4145,4187,1
113228,2012-01-21T20:59:58.883,5534,5532,1
113571,2012-01-24T03:01:28.420,5594,5316,1
113636,2012-01-24T07:12:33.967,5598,2926,1
113637,2012-01-24T07:12:33.970,5598,1920,1
113663,2012-01-24T12:05:52.320,3549,5596,1
113680,2012-01-24T16:02:25.807,5598,1533,1
113908,2012-01-25T18:02:42.140,5615,5290,1
113975,2012-01-25T22:28:04.120,5623,3660,1
114116,2012-01-26T18:32:38.593,5633,5534,1
114266,2012-01-27T14:31:58.720,5646,2,1
114331,2012-01-27T18:05:03.283,5650,4279,1
114367,2012-01-28T02:54:11.300,5653,4239,1
114769,2012-01-30T16:20:57.283,5623,79,1
114796,2012-01-30T18:46:54.887,5672,4561,1
114797,2012-01-30T18:46:54.887,5672,502,1
114864,2012-01-30T21:24:04.800,5674,5044,1
114985,2012-01-31T08:22:11.233,5683,5246,1
115044,2012-01-31T18:57:24.470,5044,5674,1
115160,2012-01-31T23:26:28.550,5699,5696,1
115569,2012-02-02T16:24:18.617,5804,3829,1
115585,2012-02-02T16:45:58.977,5804,5792,1
115629,2012-02-02T18:18:17.167,3829,5672,1
115638,2012-02-02T19:03:04.883,5809,2314,1
115664,2012-02-02T20:04:19.050,5809,2540,1
115748,2012-02-03T02:02:40.410,712,24,1
115913,2012-02-03T12:50:22.100,5827,1763,1
116194,2012-02-03T20:50:26.697,5812,5831,1
116267,2012-02-04T07:38:30.057,712,4322,1
116884,2012-02-06T19:11:27.323,552,5340,1
116936,2012-02-06T20:19:27.820,5903,3506,1
117056,2012-02-07T07:24:51.023,5920,3458,1
117057,2012-02-07T07:26:32.110,5920,11,1
117118,2012-02-07T12:37:37.430,5922,3703,1
117119,2012-02-07T12:37:37.433,5922,2161,1
117128,2012-02-07T14:31:55.773,1252,989,1
117129,2012-02-07T14:55:31.873,5931,640,1
117196,2012-02-07T19:36:15.350,5920,5935,1
117197,2012-02-07T19:36:34.087,5935,5920,1
117297,2012-02-08T03:43:34.393,5941,4718,1
117537,2012-02-09T01:37:21.340,5963,5957,1
117659,2012-02-09T15:51:36.853,5958,1954,1
117860,2012-02-09T22:15:03.960,5994,730,1
117973,2012-02-10T06:28:08.410,6000,5994,1
118379,2012-02-11T13:37:12.663,5992,4819,1
118426,2012-02-11T16:55:49.850,6023,5923,1
118566,2012-02-12T01:28:57.190,6032,121,1
118567,2012-02-12T01:28:57.193,6032,381,1
118568,2012-02-12T01:28:57.193,6032,4877,1
118715,2012-02-12T17:06:17.430,5316,5431,1
118716,2012-02-12T17:07:06.170,5431,5316,1
118794,2012-02-12T21:42:15.570,6039,5431,1
118795,2012-02-12T21:52:16.430,6039,609,1
118796,2012-02-12T22:12:19.467,6035,5049,1
118852,2012-02-13T04:43:26.363,6035,5598,1
118882,2012-02-13T10:05:32.773,6055,1048,1
118946,2012-02-13T18:47:14.927,4192,5604,1
119420,2012-02-15T08:13:32.837,1048,6055,1
119421,2012-02-15T08:13:32.837,1048,2259,1
119533,2012-02-15T17:29:13.747,6097,6085,1
119711,2012-02-16T09:53:05.447,6109,2714,1
119756,2012-02-16T16:36:43.033,6114,6108,1
119782,2012-02-16T16:41:08.640,6108,6114,1
120218,2012-02-19T04:14:25.687,5316,48,1
120335,2012-02-20T03:13:36.323,6140,5875,1
120374,2012-02-20T14:41:11.397,6142,6135,1
120404,2012-02-20T15:23:22.493,6145,320,1
120606,2012-02-21T04:03:20.437,6158,3783,1
120607,2012-02-21T04:05:09.927,6158,456,1
120639,2012-02-21T10:15:31.947,320,6145,1
120687,2012-02-21T14:06:36.270,6156,461,1
120990,2012-02-22T19:31:29.857,6184,1682,1
121124,2012-02-22T23:09:44.643,730,461,1
121840,2012-02-26T06:58:41.743,6229,138,1
121958,2012-02-26T17:41:42.937,6236,4774,1
122009,2012-02-26T21:32:17.593,6278,6222,1
122010,2012-02-26T21:33:01.863,6222,6278,1
122032,2012-02-27T00:36:17.063,5607,3348,1
122268,2012-02-27T20:10:50.420,6290,3829,1
122273,2012-02-27T20:21:56.943,6308,6290,1
122554,2012-02-28T15:11:50.850,6316,4907,1
122555,2012-02-28T15:11:50.850,6316,3063,1
122693,2012-02-29T03:21:06.220,6336,6292,1
122719,2012-02-29T03:23:30.227,6292,6336,1
122736,2012-02-29T04:09:44.887,6338,6129,1
122765,2012-02-29T04:27:00.140,6339,6336,1
123120,2012-03-01T03:12:19.950,6353,1823,1
123123,2012-03-01T06:14:33.613,6353,5598,1
123135,2012-03-01T10:50:51.440,6353,1589,1
123429,2012-03-02T15:12:22.233,6382,767,1
123451,2012-03-02T17:05:32.100,6382,11,1
123650,2012-03-03T22:21:16.403,6407,1378,1
124021,2012-03-05T09:47:44.400,6423,3064,1
124057,2012-03-05T13:39:33.690,6403,1824,1
124063,2012-03-05T16:56:57.830,6427,6403,1
124325,2012-03-07T02:46:50.643,6438,304,1
124514,2012-03-07T12:36:32.513,6427,5197,1
124520,2012-03-07T14:06:05.840,6442,4488,1
124528,2012-03-07T16:52:33.217,6441,2911,1
124573,2012-03-07T18:40:09.573,6423,6097,1
124890,2012-03-09T01:07:43.290,6474,5332,1
124916,2012-03-09T01:08:47.593,6469,6055,1
125099,2012-03-09T17:24:46.237,6477,5653,1
125204,2012-03-09T21:45:23.763,6496,6475,1
125674,2012-03-11T11:56:23.883,6520,5931,1
125712,2012-03-11T15:14:47.110,6520,5412,1
125772,2012-03-11T17:48:09.253,6523,1824,1
125778,2012-03-11T17:56:21.827,6523,6103,1
125870,2012-03-12T00:30:00.207,6535,5526,1
126231,2012-03-13T03:00:05.757,6548,5316,1
126327,2012-03-13T15:15:20.973,6459,541,1
126499,2012-03-13T23:47:09.987,6581,852,1
126761,2012-03-14T20:27:20.360,6597,4993,1
127013,2012-03-15T11:28:25.170,6611,538,1
127024,2012-03-15T12:13:45.537,6611,5923,1
127249,2012-03-16T00:17:51.877,6627,5526,1
127469,2012-03-16T22:21:55.330,121,4700,1
127727,2012-03-17T16:45:13.143,6657,5017,1
127797,2012-03-17T21:48:19.367,6670,5891,1
128056,2012-03-19T02:17:16.647,6657,6537,1
128612,2012-03-20T17:27:49.013,6694,774,1
128887,2012-03-21T23:01:27.670,5065,6576,1
128917,2012-03-22T02:52:04.183,6576,5065,1
129415,2012-03-23T12:39:05.663,6780,3926,1
129792,2012-03-24T14:14:39.243,6804,5923,1
129831,2012-03-24T20:55:45.550,6811,5185,1
129832,2012-03-24T21:06:10.570,6811,4613,1
130067,2012-03-26T02:51:27.430,6828,3505,1
130079,2012-03-26T06:59:12.597,6828,249,1
130436,2012-03-27T14:44:35.437,6850,6851,1
130806,2012-03-28T21:22:24.150,6873,2310,1
131009,2012-03-29T15:02:39.453,6885,5290,1
131117,2012-03-29T18:29:54.343,6891,4409,1
131267,2012-03-30T06:38:33.190,6901,5672,1
131381,2012-03-30T14:39:49.400,6908,1533,1
131934,2012-03-31T17:09:11.780,6908,130,1
131937,2012-03-31T17:15:56.267,6938,1636,1
132100,2012-04-01T13:08:31.527,6954,2083,1
132212,2012-04-02T01:19:42.170,6960,2981,1
132220,2012-04-02T02:39:19.023,6904,5526,1
132221,2012-04-02T02:39:19.023,6904,6338,1
132222,2012-04-02T02:39:19.023,6904,6129,1
132300,2012-04-02T04:31:20.833,6904,2083,1
132304,2012-04-02T06:58:32.493,6963,502,1
132430,2012-04-02T18:20:22.930,6979,6960,1
132478,2012-04-03T01:02:51.143,6986,6901,1
132592,2012-04-03T15:23:45.490,6912,5410,1
132746,2012-04-04T00:50:37.990,7003,2326,1
133174,2012-04-05T16:11:28.213,6828,7013,1
133180,2012-04-05T18:18:50.137,7023,7020,1
133464,2012-04-06T14:40:36.310,7044,3131,1
133584,2012-04-06T21:21:20.400,6921,1813,1
133600,2012-04-06T22:44:54.757,7047,989,1
133639,2012-04-07T03:33:41.550,7053,3131,1
133640,2012-04-07T03:33:41.550,7053,7044,1
133666,2012-04-07T03:34:06.340,7044,7053,1
133725,2012-04-07T05:36:50.220,7020,7023,1
133768,2012-04-07T14:30:45.833,7058,5065,1
134180,2012-04-09T02:50:59.373,7062,4581,1
134454,2012-04-10T02:57:52.807,7079,3131,1
134455,2012-04-10T02:57:52.807,7079,7053,1
134456,2012-04-10T02:57:52.807,7079,7044,1
134638,2012-04-10T14:54:36.023,7085,6960,1
134946,2012-04-11T15:03:57.143,7062,6076,1
135433,2012-04-12T19:51:36.793,7139,7121,1
135484,2012-04-12T20:11:19.670,7134,869,1
135784,2012-04-13T18:54:59.590,7121,7139,1
136076,2012-04-15T05:21:37.187,7185,6908,1
136185,2012-04-15T15:21:48.027,7189,4431,1
136298,2012-04-15T22:51:30.703,7194,530,1
136299,2012-04-15T22:51:30.703,7194,6873,1
136735,2012-04-17T20:55:50.333,7065,482,1
137103,2012-04-19T13:42:26.740,7229,2926,1
137104,2012-04-19T13:42:26.740,7229,1526,1
137208,2012-04-19T19:44:56.180,7239,7044,1
137392,2012-04-20T17:01:48.103,7246,1311,1
137430,2012-04-20T22:22:19.973,7146,2485,1
137658,2012-04-22T04:42:22.323,7209,7246,1
137659,2012-04-22T04:42:22.323,7209,7251,1
138011,2012-04-23T13:41:40.873,7230,2337,1
138017,2012-04-23T16:44:32.583,7280,7060,1
138138,2012-04-23T20:32:48.463,7288,7280,1
138322,2012-04-24T17:52:57.250,7301,7098,1
138427,2012-04-24T19:04:59.537,41,7306,1
138506,2012-04-25T04:32:11.880,130,7246,1
138507,2012-04-25T04:32:11.880,130,7251,1
138557,2012-04-25T15:07:31.127,130,7276,1
138639,2012-04-25T20:44:17.490,7321,5017,1
138671,2012-04-25T21:52:43.727,7321,1763,1
138672,2012-04-25T21:58:50.330,7323,1763,1
138712,2012-04-26T01:35:05.913,7323,5017,1
138773,2012-04-26T07:28:07.537,7331,6960,1
138774,2012-04-26T07:28:07.537,7331,124,1
138775,2012-04-26T07:28:07.537,7331,4952,1
138801,2012-04-26T07:42:24.963,7321,2277,1
138829,2012-04-26T13:28:04.817,130,1589,1
138830,2012-04-26T13:28:04.817,130,642,1
138884,2012-04-26T21:30:28.637,3703,5922,1
139305,2012-04-27T22:50:51.980,7382,587,1
139966,2012-04-30T16:35:22.637,7385,2540,1
139992,2012-04-30T19:59:47.940,587,6469,1
140027,2012-04-30T20:47:18.640,7408,2609,1
140028,2012-04-30T20:56:12.920,587,7382,1
140086,2012-04-30T23:38:36.157,7411,5984,1
140231,2012-05-01T06:29:09.647,7416,7426,1
140259,2012-05-01T06:38:31.743,7416,7427,1
140657,2012-05-02T16:44:07.667,7459,4362,1
140733,2012-05-03T00:23:04.340,4362,6145,1
140805,2012-05-03T07:06:04.473,7464,7328,1
140928,2012-05-03T12:31:39.183,7469,5117,1
141096,2012-05-03T16:37:05.123,7476,1477,1
141097,2012-05-03T16:37:05.123,7476,130,1
141218,2012-05-03T20:08:16.097,6652,4291,1
141281,2012-05-03T21:45:00.807,7487,7471,1
141507,2012-05-04T14:25:01.660,7503,1187,1
141524,2012-05-04T16:41:07.840,7503,6863,1
141526,2012-05-04T17:08:43.477,7507,3801,1
142151,2012-05-07T18:37:58.960,7547,1678,1
142154,2012-05-07T20:48:32.870,7553,4322,1
142193,2012-05-07T22:58:49.360,7553,5116,1
142376,2012-05-08T11:59:24.607,7560,7547,1
142407,2012-05-08T13:04:17.393,7570,2885,1
142414,2012-05-08T14:04:47.247,7570,4760,1
142522,2012-05-08T17:16:15.437,7579,124,1
142523,2012-05-08T17:16:15.437,7579,7331,1
142524,2012-05-08T17:16:15.437,7579,6960,1
142853,2012-05-10T01:26:32.840,7598,121,1
142854,2012-05-10T01:26:32.840,7598,381,1
142855,2012-05-10T01:26:32.840,7598,1086,1
143050,2012-05-10T18:43:25.237,7609,3281,1
143069,2012-05-10T20:10:33.200,7609,217,1
143070,2012-05-10T20:10:33.200,7609,7200,1
143480,2012-05-12T15:57:32.173,6581,3184,1
143505,2012-05-12T20:37:14.207,7626,5190,1
143550,2012-05-12T23:10:40.420,7598,7194,1
143809,2012-05-14T03:19:24.373,7575,1229,1
143810,2012-05-14T03:19:24.373,7575,3334,1
144075,2012-05-15T01:48:18.777,7658,7061,1
144362,2012-05-15T15:43:02.483,7675,7573,1
144391,2012-05-15T15:58:02.503,7671,6802,1
144516,2012-05-16T01:24:00.270,7671,2901,1
144626,2012-05-16T15:18:43.773,7693,7655,1
144652,2012-05-16T15:19:00.247,7655,7693,1
144673,2012-05-16T18:10:42.010,4635,284,1
144756,2012-05-16T21:04:32.287,7648,284,1
144767,2012-05-16T23:43:58.417,7648,7170,1
144921,2012-05-17T11:19:18.490,7609,1029,1
145006,2012-05-17T21:43:29.120,7715,6828,1
145173,2012-05-18T17:37:38.893,7724,7486,1
145307,2012-05-18T20:39:48.473,7729,4,1
145356,2012-05-18T21:53:09.260,7728,2926,1
145518,2012-05-19T19:49:35.953,7743,3348,1
145714,2012-05-20T17:39:27.550,7751,1344,1
145845,2012-05-21T05:29:46.653,7751,790,1
145846,2012-05-21T05:29:46.653,7751,649,1
145984,2012-05-22T00:43:13.740,7761,7693,1
147215,2012-05-27T22:09:29.857,7831,7251,1
147534,2012-05-29T13:02:44.810,7861,3348,1
148039,2012-05-31T11:40:33.600,7868,7646,1
148143,2012-06-01T00:11:16.000,7899,7226,1
148207,2012-06-01T06:08:57.680,7886,7897,1
148510,2012-06-02T20:19:35.450,3381,5185,1
148800,2012-06-04T05:40:56.907,7926,7648,1
149224,2012-06-06T16:24:03.550,7950,1824,1
149321,2012-06-06T22:47:46.827,7953,7958,1
149322,2012-06-06T22:49:37.367,7958,7953,1
149532,2012-06-07T21:04:14.857,7970,7971,1
149896,2012-06-10T01:10:07.793,7981,5065,1
150265,2012-06-11T18:16:18.817,8005,5239,1
150266,2012-06-11T18:16:18.817,8005,5238,1
150507,2012-06-12T19:40:26.590,8022,7877,1
150556,2012-06-13T04:01:05.717,8002,8025,1
150764,2012-06-14T03:00:48.820,7998,1737,1
150916,2012-06-15T05:16:57.897,8044,3746,1
151310,2012-06-17T02:26:30.330,8071,4636,1
151436,2012-06-18T01:11:23.913,2727,7757,1
151437,2012-06-18T01:11:23.913,2727,8005,1
151907,2012-06-19T21:09:52.933,8113,6773,1
151965,2012-06-20T04:06:01.547,8121,1177,1
152410,2012-06-22T13:06:59.367,8152,8147,1
152418,2012-06-22T14:41:31.573,48,5316,1
